"prov";"comune";"id_sito";"codice_regionale";"codice_provinciale";"cause";"interventi";"coord_x";"coord_y";"data_agg";"stato_procedimento";"longitudine";"latitudine";"esito_coordinate"
"CUNEO";"CARRU'";"3120";"01-03120";"CN-00110";"";"VERIFICA IN CORSO";"407472,0";"4926938,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.8362967";"44.4898295";"OK"
"NOVARA";"GALLIATE";"25";"01-00025";"NO-00002";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"479628,0";"5037114,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.7393032";"45.4872584";"OK"
"NOVARA";"NOVARA";"265";"01-00265";"NO-00003";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"472328,0";"5033879,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.6460703";"45.4578887";"OK"
"NOVARA";"BORGOMANERO";"341";"01-00341";"NO-00004";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"456629,0";"5063131,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4426855";"45.7203748";"OK"
"NOVARA";"NOVARA";"343";"01-00343";"NO-00005";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"468909,0";"5033386,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6023729";"45.4533074";"OK"
"NOVARA";"TRECATE";"366";"01-00366";"NO-00009";"Esplosioni";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"480022,0";"5033772,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.7444811";"45.4571881";"OK"
"NOVARA";"NOVARA";"385";"01-00385";"NO-00010";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"473499,0";"5031873,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6611554";"45.4398780";"OK"
"NOVARA";"TRECATE";"403";"01-00403";"NO-00011";"Incidenti a pipe line";"INTERVENTO NON NECESSARIO";"481624,0";"5032913,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7650026";"45.4495002";"OK"
"NOVARA";"VARALLO POMBIA";"425";"01-00425";"NO-00012";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"470340,0";"5057462,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6192126";"45.6700738";"OK"
"NOVARA";"GHEMME";"436";"01-00436";"NO-00013";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"457437,0";"5051341,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4541003";"45.6143096";"OK"
"NOVARA";"NOVARA";"452";"01-00452";"NO-00014";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO";"470224,0";"5034016,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6191520";"45.4590353";"OK"
"NOVARA";"PETTENASCO";"462";"01-00462";"NO-00015";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"INTERVENTO NON NECESSARIO";"454793,0";"5074076,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4180707";"45.8187650";"OK"
"NOVARA";"TRECATE";"463";"01-00463";"NO-00016";"Incidenti a pipe line";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"484539,0";"5032258,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.8023008";"45.4436750";"OK"
"NOVARA";"GOZZANO";"471";"01-00471";"NO-00017";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"455791,0";"5065819,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4316725";"45.7445147";"OK"
"NOVARA";"PARUZZARO";"481";"01-00481";"NO-00018";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE; INTERVENTO NON NECESSARIO";"462566,0";"5067191,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.5186588";"45.7572633";"OK"
"NOVARA";"TORNACO";"485";"01-00485";"NO-00020";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti; Incendi";"INTERVENTO NON NECESSARIO";"478773,0";"5021521,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7290341";"45.3468777";"OK"
"NOVARA";"TRECATE";"486";"01-00486";"NO-00021";"Sversamenti incidentali su suolo e acque";"BONIFICA E RIPRISTINO AMBIENTALE";"477134,0";"5031316,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7076582";"45.4349928";"OK"
"NOVARA";"NOVARA";"510";"01-00510";"NO-00022";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO";"472122,0";"5030394,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6436331";"45.4265119";"OK"
"NOVARA";"CARPIGNANO SESIA";"521";"01-00521";"NO-00024";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"INTERVENTO NON NECESSARIO";"454797,0";"5043731,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4209467";"45.5456486";"OK"
"NOVARA";"INVORIO";"548";"01-00548";"NO-00026";"Eventi accidentali";"INTERVENTO NON NECESSARIO";"459823,0";"5067135,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4833942";"45.7566052";"OK"
"NOVARA";"NOVARA";"551";"01-00551";"NO-00027";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"471086,0";"5031535,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6303230";"45.4367400";"OK"
"NOVARA";"OLEGGIO";"562";"01-00562";"NO-00028";"Sversamenti incidentali su suolo e acque";"INTERVENTO NON NECESSARIO";"475108,0";"5048943,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6808606";"45.5935838";"OK"
"NOVARA";"NOVARA";"570";"01-00570";"NO-00029";"Sversamenti incidentali su suolo e acque";"INTERVENTO NON NECESSARIO";"471918,0";"5029802,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6410592";"45.4211751";"OK"
"NOVARA";"POGNO";"573";"01-00573";"NO-00030";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"451985,0";"5066785,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.3826515";"45.7529550";"OK"
"NOVARA";"SAN PIETRO MOSEZZO";"589";"01-00589";"NO-00032";"Eventi accidentali";"INTERVENTO NON NECESSARIO";"465685,0";"5035985,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.5609603";"45.4765498";"OK"
"NOVARA";"ROMENTINO";"595";"01-00595";"NO-00033";"Incidenti a pipe line";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"481155,0";"5035329,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7589123";"45.4712344";"OK"
"NOVARA";"NOVARA";"608";"01-00608";"NO-00034";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"469873,0";"5031235,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6148331";"45.4339884";"OK"
"NOVARA";"TRECATE";"615";"01-00615";"NO-00035";"Eventi accidentali";"INTERVENTO NON NECESSARIO";"483360,0";"5031967,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7872349";"45.4410286";"OK"
"NOVARA";"ARONA";"621";"01-00621";"NO-00036";"";"INTERVENTO NON NECESSARIO";"465419,0";"5066401,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.5553991";"45.7503016";"OK"
"NOVARA";"ROMAGNANO SESIA";"634";"01-00634";"NO-00037";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"453560,0";"5051301,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4043815";"45.6137011";"OK"
"NOVARA";"BORGOMANERO";"636";"01-00636";"NO-00038";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO";"458797,0";"5061799,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4706561";"45.7085188";"OK"
"NOVARA";"NOVARA";"658";"01-00658";"NO-00039";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE; INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"470780,0";"5034597,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6262288";"45.4642884";"OK"
"NOVARA";"INVORIO";"661";"01-00661";"NO-00040";"Eventi accidentali";"INTERVENTO NON NECESSARIO";"458075,0";"5066122,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4610068";"45.7473840";"OK"
"NOVARA";"NOVARA";"684";"01-00684";"NO-00042";"Sversamenti incidentali su suolo e acque";"INTERVENTO NON NECESSARIO";"472130,0";"5034497,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6435028";"45.4634435";"OK"
"NOVARA";"NOVARA";"1448";"01-01448";"NO-00186";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"473183,0";"5035086,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6569398";"45.4687863";"OK"
"NOVARA";"ARONA";"1463";"01-01463";"NO-00188";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"465689,0";"5066786,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.5588430";"45.7537802";"OK"
"NOVARA";"TRECATE";"1500";"01-01500";"NO-00190";"Incidenti a pipe line";"MESSA IN SICUREZZA OPERATIVA";"483316,0";"5031532,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7866871";"45.4371120";"OK"
"NOVARA";"ARONA";"1504";"01-01504";"NO-00191";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"465870,0";"5066498,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.5611905";"45.7511970";"OK"
"NOVARA";"TRECATE";"1513";"01-01513";"NO-00192";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"483069,0";"5030551,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7835628";"45.4282759";"OK"
"NOVARA";"POGNO";"1516";"01-01516";"NO-00193";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"INTERVENTO NON NECESSARIO";"451836,0";"5067411,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.3806735";"45.7585788";"OK"
"NOVARA";"BORGOMANERO";"1520";"01-01520";"NO-00194";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"457388,0";"5062435,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4524993";"45.7141577";"OK"
"NOVARA";"MIASINO";"1537";"01-01537";"NO-00195";"Eventi accidentali";"INTERVENTO NON NECESSARIO";"455703,0";"5072175,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4299587";"45.8017147";"OK"
"NOVARA";"NOVARA";"1539";"01-01539";"NO-00196";"";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"472310,0";"5033565,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6458577";"45.4550617";"OK"
"NOVARA";"NOVARA";"1540";"01-01540";"NO-00197";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"472950,0";"5033833,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.6540281";"45.4574991";"OK"
"NOVARA";"NOVARA";"1548";"01-01548";"NO-00198";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"471874,0";"5032932,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6403178";"45.4493466";"OK"
"NOVARA";"BORGOLAVEZZARO";"1553";"01-01553";"NO-00199";"Eventi accidentali";"INTERVENTO NON NECESSARIO";"477676,0";"5018918,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7151484";"45.3234133";"OK"
"NOVARA";"GARBAGNA NOVARESE";"1563";"01-01563";"NO-00200";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti; Eventi accidentali";"VERIFICA IN CORSO";"473333,0";"5027646,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6592619";"45.4018241";"OK"
"NOVARA";"NOVARA";"1586";"01-01586";"NO-00201";"Eventi accidentali";"VERIFICA IN CORSO";"472862,0";"5033471,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.6529226";"45.4542373";"OK"
"NOVARA";"NOVARA";"1605";"01-01605";"NO-00202";"Eventi accidentali";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"469059,0";"5031538,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6044075";"45.4366802";"OK"
"NOVARA";"ROMENTINO";"1637";"01-01637";"NO-00203";"";"MESSA IN SICUREZZA OPERATIVA";"477822,0";"5034492,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.7163109";"45.4636025";"OK"
"NOVARA";"BRIGA NOVARESE";"1644";"01-01644";"NO-00204";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA; INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"457333,0";"5063555,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4516941";"45.7242348";"OK"
"NOVARA";"NOVARA";"1651";"01-01651";"NO-00205";"Eventi accidentali";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"471380,0";"5032456,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6340283";"45.4450421";"OK"
"NOVARA";"TRECATE";"1652";"01-01652";"NO-00206";"Incidenti a pipe line";"BONIFICA E RIPRISTINO AMBIENTALE";"479426,0";"5033218,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7368815";"45.4521842";"OK"
"NOVARA";"TRECATE";"1708";"01-01708";"NO-00208";"Eventi accidentali";"BONIFICA E RIPRISTINO AMBIENTALE";"483713,0";"5032302,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7917374";"45.4440523";"OK"
"NOVARA";"NOVARA";"1733";"01-01733";"NO-00209";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"472303,0";"5033655,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.6457631";"45.4558715";"OK"
"NOVARA";"CAMERI";"1738";"01-01738";"NO-00211";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE; INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"472532,0";"5036914,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.6485097";"45.4852149";"OK"
"NOVARA";"TRECATE";"1743";"01-01743";"NO-00212";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"480283,0";"5030978,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7479312";"45.4320464";"OK"
"NOVARA";"NOVARA";"1885";"01-01885";"NO-00215";"Sversamenti incidentali su suolo e acque";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO; INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"470754,0";"5032212,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6260381";"45.4428199";"OK"
"NOVARA";"BORGOMANERO";"1887";"01-01887";"NO-00216";"Eventi accidentali";"BONIFICA E RIPRISTINO AMBIENTALE";"458600,0";"5060190,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4682627";"45.6940253";"OK"
"NOVARA";"NOVARA";"1898";"01-01898";"NO-00217";"Eventi accidentali";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"470060,0";"5034027,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.6170538";"45.4591273";"OK"
"NOVARA";"TRECATE";"1902";"01-01902";"NO-00219";"Incidenti a pipe line";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"483713,0";"5032302,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7917374";"45.4440523";"OK"
"NOVARA";"GOZZANO";"1906";"01-01906";"NO-00220";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"455489,0";"5066867,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4276939";"45.7539276";"OK"
"NOVARA";"NOVARA";"1927";"01-01927";"NO-00221";"Eventi accidentali";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"469330,0";"5032828,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6077918";"45.4483034";"OK"
"NOVARA";"NOVARA";"1943";"01-01943";"NO-00222";"Eventi accidentali";"VERIFICA IN CORSO";"471879,0";"5032930,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6403819";"45.4493288";"OK"
"NOVARA";"NOVARA";"1949";"01-01949";"NO-00223";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"470633,0";"5031072,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.6245590";"45.4325536";"OK"
"NOVARA";"NOVARA";"1990";"01-01990";"NO-00224";"Eventi accidentali";"VERIFICA IN CORSO";"466845,0";"5030136,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.5761958";"45.4239592";"OK"
"NOVARA";"MOMO";"1999";"01-01999";"NO-00228";"Sversamenti incidentali su suolo e acque";"BONIFICA E RIPRISTINO AMBIENTALE";"464491,0";"5047555,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.5448451";"45.5806294";"OK"
"NOVARA";"TRECATE";"2018";"01-02018";"NO-00233";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"483676,0";"5031287,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.7912979";"45.4349152";"OK"
"NOVARA";"NOVARA";"2065";"01-02065";"NO-00237";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"471339,0";"5031198,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.6335773";"45.4337171";"OK"
"NOVARA";"NOVARA";"2066";"01-02066";"NO-00238";"Eventi accidentali";"BONIFICA E RIPRISTINO AMBIENTALE";"469122,0";"5032690,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6051406";"45.4470521";"OK"
"NOVARA";"NOVARA";"2114";"01-02114";"NO-00243";"";"VERIFICA IN CORSO";"468418,0";"5036675,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.5958821";"45.4828895";"OK"
"NOVARA";"CAMERI";"2121";"01-02121";"NO-00244";"";"VERIFICA IN CORSO";"474708,0";"5040833,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.6761519";"45.5205720";"OK"
"NOVARA";"NOVARA";"2123";"01-02123";"NO-00245";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"469328,0";"5035549,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6075963";"45.4727950";"OK"
"NOVARA";"ROMENTINO";"2130";"01-02130";"NO-00247";"Eventi accidentali";"VERIFICA IN CORSO";"479029,0";"5033627,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7317869";"45.4558539";"OK"
"NOVARA";"TRECATE";"2151";"01-02151";"NO-00248";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"482908,0";"5031311,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7814783";"45.4351129";"OK"
"NOVARA";"TRECATE";"2167";"01-02167";"NO-00249";"Eventi accidentali";"BONIFICA E RIPRISTINO AMBIENTALE";"483245,0";"5031726,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7857727";"45.4388566";"OK"
"NOVARA";"BORGOMANERO";"2168";"01-02168";"NO-00250";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"455685,0";"5061401,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4307139";"45.7047444";"OK"
"NOVARA";"GATTICO VERUNO";"2188";"01-02188";"NO-00253";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"462778,0";"5061797,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.5217992";"45.7087263";"OK"
"NOVARA";"ROMAGNANO SESIA";"700";"01-00700";"NO-00043";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO";"451823,0";"5053641,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.3818734";"45.6346438";"OK"
"NOVARA";"TRECATE";"705";"01-00705";"NO-00044";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"483676,0";"5031287,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.7912979";"45.4349152";"OK"
"NOVARA";"BOCA";"707";"01-00707";"NO-00045";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"456225,0";"5056885,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4380577";"45.6641329";"OK"
"NOVARA";"MOMO";"718";"01-00718";"NO-00046";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"464423,0";"5048262,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.5439220";"45.5869895";"OK"
"NOVARA";"GALLIATE";"723";"01-00723";"NO-00047";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"479192,0";"5036857,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7337347";"45.4849323";"OK"
"NOVARA";"DORMELLETTO";"729";"01-00729";"NO-00048";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"467160,0";"5063959,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.5779478";"45.7284072";"OK"
"NOVARA";"NOVARA";"732";"01-00732";"NO-00050";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"472128,0";"5034254,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6434910";"45.4612562";"OK"
"NOVARA";"SAN PIETRO MOSEZZO";"743";"01-00743";"NO-00051";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"466506,0";"5033115,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.5716598";"45.4507570";"OK"
"NOVARA";"TRECATE";"744";"01-00744";"NO-00052";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"483401,0";"5031825,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.7877639";"45.4397514";"OK"
"NOVARA";"TRECATE";"759";"01-00759";"NO-00054";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"483767,0";"5031974,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7924387";"45.4411012";"OK"
"NOVARA";"TRECATE";"763";"01-00763";"NO-00056";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"483692,0";"5031113,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7915083";"45.4333494";"OK"
"NOVARA";"TRECATE";"773";"01-00773";"NO-00058";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO";"477077,0";"5031144,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7069374";"45.4334428";"OK"
"NOVARA";"NOVARA";"774";"01-00774";"NO-00059";"Sversamenti incidentali su suolo e acque";"BONIFICA E RIPRISTINO AMBIENTALE";"472484,0";"5035111,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6479965";"45.4689842";"OK"
"NOVARA";"CERANO";"804";"01-00804";"NO-00061";"Incidenti a pipe line";"INTERVENTO NON NECESSARIO";"484154,0";"5029435,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7974687";"45.4182560";"OK"
"NOVARA";"GALLIATE";"808";"01-00808";"NO-00062";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO";"476913,0";"5036859,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7045723";"45.4848786";"OK"
"NOVARA";"TRECATE";"823";"01-00823";"NO-00064";"Eventi accidentali";"INTERVENTO NON NECESSARIO";"483396,0";"5032074,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7876916";"45.4419926";"OK"
